language,tweet
glg,"escuta cavaleiros do forró, calcinha preta, saia rodada, limão com mel, mastruz com leite = gostosa pra caralho"
por,"RT @isaalenncar_: Gente, e meu gato que não sabe beber água na fonte KKKKKK @BichinhosFB https://t.co/0PcrNwomyV"
glg,RT @oigreslider: Comendo a putinha gostoso https://t.co/yStwkNuG0C
por,@yasmiinpacifico Consciência garota vc è linda demais !
por,RT @akablvck_: tempinho gostoso pra ficar na cama o dia inteiro
por,"Que morena linda , fiquei fraco 🤤🥰"
por,@bac_ana final de semana vai chegar muita novidade linda migaaa
por,"@Iouiegothic como vc tá, lindo?"
por,RT @trasried: ela é a mulher mais linda do mundo. https://t.co/4xqmAcp3I0
por,RT @Morena_maryy2: transar sem camisinha é a merda mais gostosa que existe🤦🏽‍♀️
ace,Você também bebê 🤤
por,@icarusfsm q linda fancam
por,@dmtyaman Lindo de se ver!🙆🏻‍♀️🤍
por,pq não nasci linda papai do céu??
por,RT @chinainboxz: e nas brigas eu to sempre do lado da mais gostosa
spa,@bresantosdc Chorei ;-; Que lindo!!
por,"sem condições esse álbum do Gil com a Flor
QUE COISA MAIS LINDA
https://t.co/cX094kSgVz"
por,RT @ChubbyEChaser: #TBT daquela metida gostosa no rabão do meu marido 🍁😈😏 ... https://t.co/6OokHwTFic
por,"@LevesTombos ele olhou, tipo Linda, to gravando kkkk"
por,COMO PODE SER TÃO LINDO MEU DEUS
por,"RT @isaalenncar_: Gente, e meu gato que não sabe beber água na fonte KKKKKK @BichinhosFB https://t.co/0PcrNwomyV"
por,@Skulls_Mystery lindo agora manda foto do olho do **
por,"RT @rodrixxt: mi: “te amo!”
ste: “que?”
mi: “te amo!”
ste: “ai que linda, eu tbm amo você!”
mi: “é o primeiro!” 🆘🆘🆘
(beijinhos)
mi: “boa no…"
spa,@mallszx @jakemyrefuge @ENHYPEN_members Que linda 😍
por,@joshconceptual nem sei mais
glg,RT @DjIsaaa: a vida tá gostosa amor 😂😂😂😂😂 https://t.co/09jACMUIT7
por,"RT @beatrovs: E ama os animais, tá ligado eu sou o bicho 😻🐈🛹
Divulgando a adoção do Chorão, gato super fofo e meigo, para quem procura um c…"
por,"RT @LinaNakamura: Mais um pra marcar bem essa hashtag mais gostosa do Twitter #GostosasConfrariaRS 
🔥 @Confraria161
🔥 @ConfraNews 
🎬 https:…"
spa,@manurebs eu sonhei que eu tinha um gato foi estranho
por,"@carolin30575079 vindo de uma grande gostosa, vou tentar acreditar"
por,"RT @isaalenncar_: Gente, e meu gato que não sabe beber água na fonte KKKKKK @BichinhosFB https://t.co/0PcrNwomyV"
epo,meio rafis hj
tsn,@aicarolho1 mto triste olhar foto antiga e ficar oxe eu era mo gostosa e n sabia
ita,@vlssws esse icon eh lindo
glg,"deus me fez gostosa, mas antes me deu uns aninhos pra testar minha humildade 

deus me fez gostosa, mas ante… https://t.co/6HWrZksogz"
por,RT @otavvior: tem dobrinha na barriga= gostoso(a)
por,Eita homem lindo da porra
por,"quanto vc mudou em 2 anos?

eu me achava linda, credo https://t.co/SzybZ0sSgH"
por,@vitorjann vc é lindo vei
por,Acho lindo quem tem grupinho de amiguinhos meus amigo são tdo aleatório e normalmente não tem vínculos em comum fic… https://t.co/0zSXM2CoQT
glg,"@_EXP0SED__ eu tenho, puta gostoso
#followtrick #AFazenda #AFazenda12 @CRAVITY_twt @loonatheworld https://t.co/uR7zQ1ZTrN"
por,"RT @CFAnyGabrielly: Boa dia, Sunshines! ☀️ Que lindo dia, né? Hoje queremos vocês aqui com a gente o tempo todo! 💛 #DezoitAny"
por,Sentei no vômito do gato 😭😭😭😭 eu tinha acabado de me arrumar aff
spa,@gizellybicalho Que linda cara https://t.co/yFYpccqT4R
tsn,@HSFOLKS gostosa
slk,@trovozinhaa aff gostosa
por,RT @petaIsrosie: MEU CU TRANCOU TAO TAO TAO TAO LINDO AGORA VCS N TEM IDEIA MEU DEUS EU ESPERO Q NGM TENHA VISTO PQ SE ALGUEM TIVER VISTO E…
por,"RT @snowlgbt: comfort character: *mata alguém*

eu: 💕🥺🥺💫🌈💓😢🍭🍡🥺💓🌈✨💕🥺💞que lindo🥺💗🧸🌟🕊🥺🥺🍄🥺✨💞💘💕🥺🥺💫🌈💓😢🍭🍡🥺💓🌈✨💕🥺💞🥺💗🧸🌟🕊🥺🥺🍄🥺✨💞eu te amo💘💕🥺🥺💫🌈💓😢🍭🍡🥺💓🌈✨…"
por,"RT @_predoo_: tem menos q 1,65 = gostosa"
glg,"@felxpipi linda, gostosa, maravilhosa e perfeita"
por,"RT @isaalenncar_: Gente, e meu gato que não sabe beber água na fonte KKKKKK @BichinhosFB https://t.co/0PcrNwomyV"
por,"@eowillglr o maluco se tatuou TANTO que acabou espaço no corpo e agora precisa fazer nos outros 

CARAIO MEU LINDO… https://t.co/enPXSXfCGl"
fra,@lelysx muie linda dessa
spa,@_chowoodz MAS LINDO
vec,@shaigiusti Linda desde nenê
por,"parabéns meu amor!! obrigada por ser meu exemplo, por ser essa mulher madura, linda, talentosa, inteligente e forte… https://t.co/aM8MzeL2Be"
por,RT @amandaanoficial: Sou coroa mais faço gostoso 😈 RT e like e envia uma mensagem https://t.co/HQMyZDknJU
por,so tem gente linda nesse fandom pqp vou ter que dropar
kng,"Coisa linda, bicho"
por,@borgesofabricio me explica como é a sensação de ser lindo em todas as fases da sua vida?
por,RT @xavieercrf: Mulher grávida é a coisa mais linda desse mundo!
spa,RT @toda_cegz: O L de Lgbt é de linda né? 😭
spa,RT @juliaa71_: ele é fdp mas porra...ele é gostoso
por,RT @multifandowms: a bichinha fica cada dia mais linda veí! to muito apegada a ela 🥺🤍 https://t.co/PTJFQtQ59l
por,"@koolipz pq vc iria abrir um zoológico com gato, cachorro e galinha?

off: você é um papagaio ou um golfinho"
por,Você não disfarçaaaaa
spa,@elchascas 🥰🥰🎉🎉 que lindo!! Felicidades!! :)
ckb,@jisungparku Lindo
por,"RT @theosato_: @eowillglr o maluco se tatuou TANTO que acabou espaço no corpo e agora precisa fazer nos outros 

CARAIO MEU LINDO eu quero…"
por,"role com meu irmão e minha gata não tem preço, só ressaca"
glg,@HinatinhaJu lindo perfeitoooo
glg,@Kathsaantos E meu cachorro acha que é um gato
glg,RT @DjIsaaa: a vida tá gostosa amor 😂😂😂😂😂 https://t.co/09jACMUIT7
spa,"RT @zisgolden: harry styles usando boné, uma linda thread https://t.co/2a4gua6Cck"
por,"""Os magrin faz mais gostoso"" e seu barbeiro te machuca kkkkkkkkkkkkk"
por,"@CFAnyGabrielly BOM DIA LINDO DIA 
@CFAnyGabrielly

https://t.co/362ff1l7KI"
vec,RT @joaoonazario: gosta de pagode = gostosa
por,@goulart_lenita Linda a idade nem sempre e importante! Alto estima e mais.
por,"@isabelatmarinho nãoo, porém nem procura se diminuir. Pq tu é gata p merdaaaaaa, sério!"
por,"RT @isaalenncar_: Gente, e meu gato que não sabe beber água na fonte KKKKKK @BichinhosFB https://t.co/0PcrNwomyV"
ibb,"@Sk_Ueu Obrigado, meu lindo! Obrigado mesmo... ❤️❤️"
bos,"1,54 prazê🤝🏼"
vec,RT @joaoonazario: gosta de pagode = gostosa
lun,Crlh régua máxima kkkkkkkkkkkkkklkkkkllk😂😂😂😂😂
und,verdade
glg,"escuta cavaleiros do forró, calcinha preta, saia rodada, limão com mel, mastruz com leite = gostosa pra caralho"
por,"RT @isaalenncar_: Gente, e meu gato que não sabe beber água na fonte KKKKKK @BichinhosFB https://t.co/0PcrNwomyV"
glg,RT @oigreslider: Comendo a putinha gostoso https://t.co/yStwkNuG0C
por,@yasmiinpacifico Consciência garota vc è linda demais !
por,RT @akablvck_: tempinho gostoso pra ficar na cama o dia inteiro
por,"Que morena linda , fiquei fraco 🤤🥰"
por,@bac_ana final de semana vai chegar muita novidade linda migaaa
por,"@Iouiegothic como vc tá, lindo?"
por,RT @trasried: ela é a mulher mais linda do mundo. https://t.co/4xqmAcp3I0
por,RT @Morena_maryy2: transar sem camisinha é a merda mais gostosa que existe🤦🏽‍♀️
ace,Você também bebê 🤤
por,@Morenah2763 Que gostosa é essa
por,@icarusfsm q linda fancam
por,@dmtyaman Lindo de se ver!🙆🏻‍♀️🤍
por,pq não nasci linda papai do céu??
por,RT @chinainboxz: e nas brigas eu to sempre do lado da mais gostosa
spa,@bresantosdc Chorei ;-; Que lindo!!
por,"sem condições esse álbum do Gil com a Flor
QUE COISA MAIS LINDA
https://t.co/cX094kSgVz"
por,RT @ChubbyEChaser: #TBT daquela metida gostosa no rabão do meu marido 🍁😈😏 ... https://t.co/6OokHwTFic
por,"@LevesTombos ele olhou, tipo Linda, to gravando kkkk"
por,COMO PODE SER TÃO LINDO MEU DEUS
por,"RT @isaalenncar_: Gente, e meu gato que não sabe beber água na fonte KKKKKK @BichinhosFB https://t.co/0PcrNwomyV"
por,@Skulls_Mystery lindo agora manda foto do olho do **
por,"RT @rodrixxt: mi: “te amo!”
ste: “que?”
mi: “te amo!”
ste: “ai que linda, eu tbm amo você!”
mi: “é o primeiro!” 🆘🆘🆘
(beijinhos)
mi: “boa no…"
spa,@mallszx @jakemyrefuge @ENHYPEN_members Que linda 😍
por,@joshconceptual nem sei mais
glg,RT @DjIsaaa: a vida tá gostosa amor 😂😂😂😂😂 https://t.co/09jACMUIT7
por,"RT @beatrovs: E ama os animais, tá ligado eu sou o bicho 😻🐈🛹
Divulgando a adoção do Chorão, gato super fofo e meigo, para quem procura um c…"
por,"RT @LinaNakamura: Mais um pra marcar bem essa hashtag mais gostosa do Twitter #GostosasConfrariaRS 
🔥 @Confraria161
🔥 @ConfraNews 
🎬 https:…"
spa,@manurebs eu sonhei que eu tinha um gato foi estranho
por,"@carolin30575079 vindo de uma grande gostosa, vou tentar acreditar"
por,"RT @isaalenncar_: Gente, e meu gato que não sabe beber água na fonte KKKKKK @BichinhosFB https://t.co/0PcrNwomyV"
epo,meio rafis hj
tsn,@aicarolho1 mto triste olhar foto antiga e ficar oxe eu era mo gostosa e n sabia
ita,@vlssws esse icon eh lindo
glg,"deus me fez gostosa, mas antes me deu uns aninhos pra testar minha humildade 

deus me fez gostosa, mas ante… https://t.co/6HWrZksogz"
por,RT @otavvior: tem dobrinha na barriga= gostoso(a)
por,Eita homem lindo da porra
por,"quanto vc mudou em 2 anos?

eu me achava linda, credo https://t.co/SzybZ0sSgH"
por,@vitorjann vc é lindo vei
por,Acho lindo quem tem grupinho de amiguinhos meus amigo são tdo aleatório e normalmente não tem vínculos em comum fic… https://t.co/0zSXM2CoQT
glg,"@_EXP0SED__ eu tenho, puta gostoso
#followtrick #AFazenda #AFazenda12 @CRAVITY_twt @loonatheworld https://t.co/uR7zQ1ZTrN"
por,"RT @CFAnyGabrielly: Boa dia, Sunshines! ☀️ Que lindo dia, né? Hoje queremos vocês aqui com a gente o tempo todo! 💛 #DezoitAny"
por,Sentei no vômito do gato 😭😭😭😭 eu tinha acabado de me arrumar aff
spa,@gizellybicalho Que linda cara https://t.co/yFYpccqT4R
tsn,@HSFOLKS gostosa
slk,@trovozinhaa aff gostosa
por,RT @petaIsrosie: MEU CU TRANCOU TAO TAO TAO TAO LINDO AGORA VCS N TEM IDEIA MEU DEUS EU ESPERO Q NGM TENHA VISTO PQ SE ALGUEM TIVER VISTO E…
por,"RT @snowlgbt: comfort character: *mata alguém*

eu: 💕🥺🥺💫🌈💓😢🍭🍡🥺💓🌈✨💕🥺💞que lindo🥺💗🧸🌟🕊🥺🥺🍄🥺✨💞💘💕🥺🥺💫🌈💓😢🍭🍡🥺💓🌈✨💕🥺💞🥺💗🧸🌟🕊🥺🥺🍄🥺✨💞eu te amo💘💕🥺🥺💫🌈💓😢🍭🍡🥺💓🌈✨…"
por,"RT @_predoo_: tem menos q 1,65 = gostosa"
glg,"@felxpipi linda, gostosa, maravilhosa e perfeita"
por,"RT @isaalenncar_: Gente, e meu gato que não sabe beber água na fonte KKKKKK @BichinhosFB https://t.co/0PcrNwomyV"
por,"@eowillglr o maluco se tatuou TANTO que acabou espaço no corpo e agora precisa fazer nos outros 

CARAIO MEU LINDO… https://t.co/enPXSXfCGl"
fra,@lelysx muie linda dessa
spa,@_chowoodz MAS LINDO
vec,@shaigiusti Linda desde nenê
por,"parabéns meu amor!! obrigada por ser meu exemplo, por ser essa mulher madura, linda, talentosa, inteligente e forte… https://t.co/aM8MzeL2Be"
por,RT @amandaanoficial: Sou coroa mais faço gostoso 😈 RT e like e envia uma mensagem https://t.co/HQMyZDknJU
por,so tem gente linda nesse fandom pqp vou ter que dropar
kng,"Coisa linda, bicho"
por,@borgesofabricio me explica como é a sensação de ser lindo em todas as fases da sua vida?
por,RT @xavieercrf: Mulher grávida é a coisa mais linda desse mundo!
spa,RT @toda_cegz: O L de Lgbt é de linda né? 😭
spa,RT @juliaa71_: ele é fdp mas porra...ele é gostoso
por,RT @multifandowms: a bichinha fica cada dia mais linda veí! to muito apegada a ela 🥺🤍 https://t.co/PTJFQtQ59l
por,"@koolipz pq vc iria abrir um zoológico com gato, cachorro e galinha?

off: você é um papagaio ou um golfinho"
por,Você não disfarçaaaaa
spa,@elchascas 🥰🥰🎉🎉 que lindo!! Felicidades!! :)
ckb,@jisungparku Lindo
por,"RT @theosato_: @eowillglr o maluco se tatuou TANTO que acabou espaço no corpo e agora precisa fazer nos outros 

CARAIO MEU LINDO eu quero…"
por,"role com meu irmão e minha gata não tem preço, só ressaca"
glg,@HinatinhaJu lindo perfeitoooo
glg,@Kathsaantos E meu cachorro acha que é um gato
glg,RT @DjIsaaa: a vida tá gostosa amor 😂😂😂😂😂 https://t.co/09jACMUIT7
spa,"RT @zisgolden: harry styles usando boné, uma linda thread https://t.co/2a4gua6Cck"
por,"""Os magrin faz mais gostoso"" e seu barbeiro te machuca kkkkkkkkkkkkk"
por,"@CFAnyGabrielly BOM DIA LINDO DIA 
@CFAnyGabrielly

https://t.co/362ff1l7KI"
vec,RT @joaoonazario: gosta de pagode = gostosa
por,@goulart_lenita Linda a idade nem sempre e importante! Alto estima e mais.
por,"@isabelatmarinho nãoo, porém nem procura se diminuir. Pq tu é gata p merdaaaaaa, sério!"
por,"RT @isaalenncar_: Gente, e meu gato que não sabe beber água na fonte KKKKKK @BichinhosFB https://t.co/0PcrNwomyV"
ibb,"@Sk_Ueu Obrigado, meu lindo! Obrigado mesmo... ❤️❤️"
bos,"1,54 prazê🤝🏼"
vec,RT @joaoonazario: gosta de pagode = gostosa
lun,Crlh régua máxima kkkkkkkkkkkkkklkkkkllk😂😂😂😂😂
und,verdade
glg,"escuta cavaleiros do forró, calcinha preta, saia rodada, limão com mel, mastruz com leite = gostosa pra caralho"
por,"RT @isaalenncar_: Gente, e meu gato que não sabe beber água na fonte KKKKKK @BichinhosFB https://t.co/0PcrNwomyV"
glg,RT @oigreslider: Comendo a putinha gostoso https://t.co/yStwkNuG0C
por,@yasmiinpacifico Consciência garota vc è linda demais !
por,RT @akablvck_: tempinho gostoso pra ficar na cama o dia inteiro
por,"Que morena linda , fiquei fraco 🤤🥰"
por,@bac_ana final de semana vai chegar muita novidade linda migaaa
por,"@Iouiegothic como vc tá, lindo?"
por,RT @trasried: ela é a mulher mais linda do mundo. https://t.co/4xqmAcp3I0
por,RT @Morena_maryy2: transar sem camisinha é a merda mais gostosa que existe🤦🏽‍♀️
ace,Você também bebê 🤤
por,@Morenah2763 Que gostosa é essa
por,mano ela é mt linda ainda mais loira😝
por,@icarusfsm q linda fancam
por,@dmtyaman Lindo de se ver!🙆🏻‍♀️🤍
por,pq não nasci linda papai do céu??
por,RT @chinainboxz: e nas brigas eu to sempre do lado da mais gostosa
spa,@bresantosdc Chorei ;-; Que lindo!!
por,"sem condições esse álbum do Gil com a Flor
QUE COISA MAIS LINDA
https://t.co/cX094kSgVz"
por,RT @ChubbyEChaser: #TBT daquela metida gostosa no rabão do meu marido 🍁😈😏 ... https://t.co/6OokHwTFic
por,"@LevesTombos ele olhou, tipo Linda, to gravando kkkk"
por,COMO PODE SER TÃO LINDO MEU DEUS
por,"RT @isaalenncar_: Gente, e meu gato que não sabe beber água na fonte KKKKKK @BichinhosFB https://t.co/0PcrNwomyV"
por,@Skulls_Mystery lindo agora manda foto do olho do **
por,"RT @rodrixxt: mi: “te amo!”
ste: “que?”
mi: “te amo!”
ste: “ai que linda, eu tbm amo você!”
mi: “é o primeiro!” 🆘🆘🆘
(beijinhos)
mi: “boa no…"
spa,@mallszx @jakemyrefuge @ENHYPEN_members Que linda 😍
por,@joshconceptual nem sei mais
glg,RT @DjIsaaa: a vida tá gostosa amor 😂😂😂😂😂 https://t.co/09jACMUIT7
por,"RT @beatrovs: E ama os animais, tá ligado eu sou o bicho 😻🐈🛹
Divulgando a adoção do Chorão, gato super fofo e meigo, para quem procura um c…"
por,"RT @LinaNakamura: Mais um pra marcar bem essa hashtag mais gostosa do Twitter #GostosasConfrariaRS 
🔥 @Confraria161
🔥 @ConfraNews 
🎬 https:…"
spa,@manurebs eu sonhei que eu tinha um gato foi estranho
por,"@carolin30575079 vindo de uma grande gostosa, vou tentar acreditar"
por,"RT @isaalenncar_: Gente, e meu gato que não sabe beber água na fonte KKKKKK @BichinhosFB https://t.co/0PcrNwomyV"
epo,meio rafis hj
tsn,@aicarolho1 mto triste olhar foto antiga e ficar oxe eu era mo gostosa e n sabia
ita,@vlssws esse icon eh lindo
glg,"deus me fez gostosa, mas antes me deu uns aninhos pra testar minha humildade 

deus me fez gostosa, mas ante… https://t.co/6HWrZksogz"
por,RT @otavvior: tem dobrinha na barriga= gostoso(a)
por,Eita homem lindo da porra
por,"quanto vc mudou em 2 anos?

eu me achava linda, credo https://t.co/SzybZ0sSgH"
por,@vitorjann vc é lindo vei
por,Acho lindo quem tem grupinho de amiguinhos meus amigo são tdo aleatório e normalmente não tem vínculos em comum fic… https://t.co/0zSXM2CoQT
glg,"@_EXP0SED__ eu tenho, puta gostoso
#followtrick #AFazenda #AFazenda12 @CRAVITY_twt @loonatheworld https://t.co/uR7zQ1ZTrN"
por,"RT @CFAnyGabrielly: Boa dia, Sunshines! ☀️ Que lindo dia, né? Hoje queremos vocês aqui com a gente o tempo todo! 💛 #DezoitAny"
por,Sentei no vômito do gato 😭😭😭😭 eu tinha acabado de me arrumar aff
spa,@gizellybicalho Que linda cara https://t.co/yFYpccqT4R
tsn,@HSFOLKS gostosa
slk,@trovozinhaa aff gostosa
por,RT @petaIsrosie: MEU CU TRANCOU TAO TAO TAO TAO LINDO AGORA VCS N TEM IDEIA MEU DEUS EU ESPERO Q NGM TENHA VISTO PQ SE ALGUEM TIVER VISTO E…
por,"RT @snowlgbt: comfort character: *mata alguém*

eu: 💕🥺🥺💫🌈💓😢🍭🍡🥺💓🌈✨💕🥺💞que lindo🥺💗🧸🌟🕊🥺🥺🍄🥺✨💞💘💕🥺🥺💫🌈💓😢🍭🍡🥺💓🌈✨💕🥺💞🥺💗🧸🌟🕊🥺🥺🍄🥺✨💞eu te amo💘💕🥺🥺💫🌈💓😢🍭🍡🥺💓🌈✨…"
por,"RT @_predoo_: tem menos q 1,65 = gostosa"
glg,"@felxpipi linda, gostosa, maravilhosa e perfeita"
por,"RT @isaalenncar_: Gente, e meu gato que não sabe beber água na fonte KKKKKK @BichinhosFB https://t.co/0PcrNwomyV"
por,"@eowillglr o maluco se tatuou TANTO que acabou espaço no corpo e agora precisa fazer nos outros 

CARAIO MEU LINDO… https://t.co/enPXSXfCGl"
fra,@lelysx muie linda dessa
spa,@_chowoodz MAS LINDO
vec,@shaigiusti Linda desde nenê
por,"parabéns meu amor!! obrigada por ser meu exemplo, por ser essa mulher madura, linda, talentosa, inteligente e forte… https://t.co/aM8MzeL2Be"
por,RT @amandaanoficial: Sou coroa mais faço gostoso 😈 RT e like e envia uma mensagem https://t.co/HQMyZDknJU
por,so tem gente linda nesse fandom pqp vou ter que dropar
kng,"Coisa linda, bicho"
por,@borgesofabricio me explica como é a sensação de ser lindo em todas as fases da sua vida?
por,RT @xavieercrf: Mulher grávida é a coisa mais linda desse mundo!
spa,RT @toda_cegz: O L de Lgbt é de linda né? 😭
spa,RT @juliaa71_: ele é fdp mas porra...ele é gostoso
por,RT @multifandowms: a bichinha fica cada dia mais linda veí! to muito apegada a ela 🥺🤍 https://t.co/PTJFQtQ59l
por,"@koolipz pq vc iria abrir um zoológico com gato, cachorro e galinha?

off: você é um papagaio ou um golfinho"
por,Você não disfarçaaaaa
spa,@elchascas 🥰🥰🎉🎉 que lindo!! Felicidades!! :)
ckb,@jisungparku Lindo
por,"RT @theosato_: @eowillglr o maluco se tatuou TANTO que acabou espaço no corpo e agora precisa fazer nos outros 

CARAIO MEU LINDO eu quero…"
por,"role com meu irmão e minha gata não tem preço, só ressaca"
glg,@HinatinhaJu lindo perfeitoooo
glg,@Kathsaantos E meu cachorro acha que é um gato
glg,RT @DjIsaaa: a vida tá gostosa amor 😂😂😂😂😂 https://t.co/09jACMUIT7
spa,"RT @zisgolden: harry styles usando boné, uma linda thread https://t.co/2a4gua6Cck"
por,"""Os magrin faz mais gostoso"" e seu barbeiro te machuca kkkkkkkkkkkkk"
